path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58409116,16343355079179,1075,15007,15007,2473
1,59332349,14564621999620,1195,17870,17870,4104
