path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,55320962,15215529822160,1144,15626,15626,3050
1,56246603,18452677267417,1138,17240,17240,3878
