path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3790202,121227178620,1168,8681,8682,546,3789795
1,3593303,111022029150,1094,7868,7868,438,3599525
