path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3477730,126399421142,986,9207,9208,610,3495717
1,3317052,92273938281,1011,9556,9556,630,3303816
