path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3807614,135757431157,1171,8675,8680,555,3808409
1,3557545,119765256678,1096,7832,7832,434,3564154
