path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,55121191,14281894129808,1145,15588,15588,2863
1,55729360,16306399674377,1139,17254,17254,3830
