path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,4186393,147462076454,1111,9274,9463,709,4209790,9469
1,4030513,144634333103,1185,6834,6898,505,4026364,6892
