path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58461399,10071814792918,1253,17569,17569,3478
1,59138345,9715959883385,1161,13326,13326,2232
