path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3861441,135661517254,1160,8697,8703,544,3867303
1,3558819,136980693372,1097,7882,7882,442,3567472
