path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1502093,2818043200145,1255,12770,12818,4035
1,1407420,3939871016975,1191,11643,11759,2983
