path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3673808,247685362687,1019,9141,9290,684,3670139
1,3080023,157458711659,1009,9092,9179,621,3084021
