path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,60242236,10659791233553,1209,16075,16075,3291
1,61346086,10257435403057,1225,14748,14748,2887
