path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1248226,1113726444848,1272,8674,8674,3025
1,1379549,814987093475,1221,16413,16413,5552
