path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,69052206,36718312703518,1211,12958,13459,3233
1,69368058,41074610689762,1270,15843,16507,3786
