path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4230125,133174291851,1110,9351,9578,743,4243122
1,3870514,240230427740,1171,6812,6856,469,3867780
