path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1623325,4185646207282,1274,5783,5793,1729
1,2020117,5311933241612,1222,13378,13655,5179
