path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,4324680,124458900202,1090,8322,8697,660,4332806,8692
1,4243581,114149130478,1188,7432,7658,566,4237182,7663
