path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3522570,117038106636,963,9743,9749,668,3536085,9758
1,3250909,117595415020,1041,8987,8987,596,3240673,8978
