path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,56961348,32280369995845,1157,16061,16126,3896
1,54600432,32105344253773,1137,16555,16555,3159
