path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2505639,903099472816,1093,7161,7739,257,2487011
1,2543083,1072568187372,1138,7466,8024,307,2528427
