path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3642286,131758927952,984,9213,9224,617,3654673
1,3351910,134488169561,1013,9539,9539,646,3346524
