path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,2200906,1449094971307,1083,7954,8563,307,2120925
1,2316825,1314960090389,1137,5721,6226,263,2240928
