path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3284715,96353337470,1087,7817,7817,405,3298932,7821
1,3285637,91159883895,1188,8627,8627,582,3285286,8623
