path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57406607,9422989201101,1237,17751,17751,3616
1,58213031,9840233337318,1164,13342,13342,2195
