path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,73200256,19398942377486,1235,14317,15695,3397
1,72974391,18114823986381,1247,12654,14089,2765
