path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,58944938,26949741433138,1201,18415,18458,3347
1,58009547,21415583301916,1243,12316,12321,2725
