path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,63830927,65955902125332,1211,17809,18230,3759
1,66348092,68924592716496,1250,11843,12206,2735
