path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,53661447,13439754732745,1142,15653,15653,2991
1,53519683,15337954102685,1138,17231,17231,3924
