path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3340024,81792429908,1160,8750,8750,535,3339409
1,3323095,92239833317,1093,7868,7868,437,3331565
