path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,1817664,571669514681,1044,6776,7356,292,1767844,7377
1,1858956,782962802515,1158,6165,6671,272,1769481,6691
