path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57073442,7837510350753,1202,13401,13401,2690
1,57091030,7483576361906,1226,17436,17436,3626
