path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1379570,3024028533231,1240,9707,9717,1831
1,1725428,4431792192351,1157,14637,14876,3625
