path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,3840134,124647828817,1086,7802,7809,398,3854665,7817
1,3515678,143952367993,1186,8656,8656,580,3512516,8648
