path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,61804806,9949242413625,1207,16148,16148,3198
1,62579264,9382774646545,1222,14721,14721,2922
