path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3462578,157671805316,1051,9410,9414,714,3471083
1,3269398,92810793968,971,9128,9128,604,3268652
