path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57761278,17387995576139,1153,16152,16168,3880
1,56582139,30092674525900,1137,16573,16573,3133
