path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,56248095,14411547866518,1144,15635,15635,2950
1,56603205,15650201720803,1140,17194,17194,3781
