path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3329088,87813941160,1085,8938,8938,500,3345503
1,3347456,77130827389,1177,7682,7682,495,3334829
