path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2873370,787680545099,1275,11620,11620,3391
1,3080293,426958888798,1364,17532,17532,5530
