path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4459641,114433435451,1127,8066,8791,377,4469373
1,4570474,92997181925,1183,6617,7201,395,4571251
