path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,62692780,8926239150205,1256,12867,12867,2857
1,63269048,9729623320391,1178,18095,18095,3359
