path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,57017339,22165044861988,1136,18673,18693,4222
1,56037596,26739027590282,1150,14127,14127,3082
