path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4006839,213806139488,1094,7754,7841,457,4004928
1,3575961,294493321608,1179,8575,8596,609,3573615
