path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4079370,126751931348,1058,8240,8606,770,4079424
1,3994868,127258479359,1022,8979,9224,759,3998369
