path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2105512,2857040279139,1277,10150,10150,2185
1,2510559,4396554053566,1154,15868,16101,4122
