path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3097904,96736704735,1058,9382,9382,707,3100395
1,3075096,93259196654,967,9137,9137,601,3078463
