path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3404423,91491178300,1109,9621,9621,617,3413415
1,3403971,88011538775,1180,6833,6833,444,3398284
