path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage,sentPacketsOnLink
0,4213543,159440399811,1026,7997,8644,457,4217585,8649
1,4173021,188343596965,1001,8707,9399,474,4185144,9394
