path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,55096178,15434820783155,1160,17104,17104,3377
1,56008389,16982936841981,1119,15774,15774,3339
