path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4041279,126366122574,1209,7288,7295,447,4043428
1,3826644,133004412306,1070,9273,9273,530,3828346
