path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3918473,139903774732,1207,7313,7324,435,3922613
1,3662491,132707448328,1073,9228,9228,529,3663867
