path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,54541407,52881004468469,1168,13743,13830,2813
1,52570937,18073649455405,1251,16979,17048,3853
