path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,53930949,45814184263733,1156,15864,15938,3340
1,52410363,39619675799321,1126,16882,16923,3576
