path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,2518814,1018811027625,1269,12053,12053,3392
1,2725790,662710682468,1208,19398,19398,6174
