path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,1665426,3157299761806,1272,11991,12007,2423
1,1868057,4982812886766,1202,8222,8400,2325
