path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4184138,133059685894,989,8364,9135,611,4194269
1,4229076,124700564939,1060,7971,8671,646,4222697
