path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,55765779,13775774304501,1146,15602,15602,3003
1,56152544,16248456122645,1138,17236,17236,3806
