path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4199769,154011078273,1046,7697,8394,671,4195625
1,4139353,170520963949,992,8796,9524,685,4157975
