path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,54928898,14616788637694,1145,15574,15574,3052
1,55503577,16651256459810,1139,17267,17267,3934
