path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,50898488,35462853133235,1152,15639,15795,3367
1,50124376,30735191987699,1134,16888,17000,3514
