path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,4008657,114684962013,1112,9586,9590,631,4017782
1,3699452,161264781185,1174,6875,6875,432,3694708
