path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3285904,98101503464,1088,7852,7852,403,3301307
1,3292231,92529967759,1174,8684,8684,570,3292414
