path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets,timeAverage
0,3855068,123691387968,1084,8980,8980,503,3876674
1,3719621,101871130701,1183,7615,7615,484,3703775
