path,sampleDelayMean,unbiasedSmapleDelayVariance,averagePacketSize,receivedPackets,sentPackets,markedPackets
0,53102057,13348830639876,1157,15839,15839,3256
1,52856617,15771343222794,1128,16988,16988,3449
